,Source User id,Following id
6077,109410624579143588,"[109316507385706716, 109320473987042580, 109363223439074115, 109364675521634352, 108220888800087924, 109321526283420087, 109358766421839701, 109305555421517450, 108356325275592724, 108233265672585462, 504993, 108152800477413512, 109366254841906308, 109422934837633629, 109367380727604091, 109372927759997727, 109304093414397687, 109330313209950901, 109364715344437795, 1062592, 109363776045617508, 109364370634791588, 109363998775210403, 109349437717182851, 108197367512586577, 109338520391288787, 109296584595116438, 109336303680228939, 544682, 108192868841309010, 109321451389611939, 108237674064352424, 108196949613005911, 108193240098584573]"
107,109848583962231002,[]
1315,385184,"[377402, 108194428280533517, 109705354302837626, 109325332865621088, 1197713, 551784, 109423964184455413, 109332057888111177, 109286501657578716, 109348121646872689, 108331173736107377, 107570121986300070, 107570228556312679, 107842299723135076, 38927, 109276684015870068, 109314273751305743, 1210239, 863411, 109309848320434582, 283372, 559242, 109377996999119174, 109512940238834674, 109364457611347935, 106496066719919139, 108199025079250163, 109152099761407745, 512078, 39207, 38659, 108041535300428572, 109301714191055993, 109300165065266376, 109292723881273035, 109287604456192602, 109292841008680230, 576400, 109296359415143842, 109258556651807208]"
8187,109258494895990438,"[109365370349085642, 109363745886172560, 109313166845024140, 109272878977976620, 544455, 108220888800087924, 109292929514346332, 1051515, 1051545, 1061802, 109312883807494779, 1054946, 108192971336710594, 109324988330001274, 109316363722531821, 108157932411976282, 106862593371055771, 109325102901433878, 109364715344437795, 109364193507869733, 109362092878212775, 109358766421839701, 109308223963446264, 109292841008680230, 109295175477266527, 108221637382595451, 108135481917721158, 199721]"
2753,108601363029999996,"[109837565282378859, 28255, 109297280241538513, 109521032613939160, 108146726358459080, 108193519843556930, 109501790003955166, 2400, 512082, 108199052370473764, 386159, 583258, 108132636513414798, 1024069, 543221, 545271, 551784, 1023949, 108195129772072148, 108220888800087924, 544572, 108136889026381100, 106862593371055771, 1051515, 543005]"
9753,109907114970114398,"[109845893070362367, 108290520494086500, 662513, 551784, 109325332865621088, 472366, 545271, 109343625768285461, 109324637455297373, 108356325275592724, 109338138460143612, 109297339178045987, 109312883807494779, 109326622422896013, 109387013787042416, 109384894629923351, 109258128903091295, 108226468019279945, 109332130384289472, 109278315506241102, 109309381595319815, 107770491449575688, 108193553356850280, 109319227134545848, 386159, 551464, 109364580055891964, 543221, 109366248848244076, 542918, 544841, 581036, 109366821581255036, 109338372957676971, 109336164647484886, 543083, 108193965114805019, 542821, 456333, 108136889026381100]"
6231,109956450497135672,"[421588, 109865025092396275, 551784, 530688, 1058769, 1045533, 1055974, 548077, 1050676, 1051374, 108194641287112017, 568402, 545271, 544443, 109358995047283733, 1061222, 544604, 108233265672585462, 559242, 109313105755069472, 1057709, 109364056520200148, 109245724693635547, 1058921, 1048239, 109245254904079850, 572563, 109248557047393807, 109246004333443292, 108192960668530353, 108170313942561366, 109248223213890236, 1074387, 1051592, 108220888800087924, 560321, 542202, 559489, 108193290607860639, 109312926434105839]"
2876,110069729635528902,"[236983, 283372, 108192971336710594, 109987408644424233, 110113504480648947, 926901, 108449531775817749, 109837565282378859, 413998, 1027883, 512082, 423566, 1373947, 1060897, 109297280241538513, 1066783, 552958, 109362199590280979, 106862593371055771, 109513863369523905, 109513032930537353, 864227, 35703, 41055, 1197713, 691094, 1056650, 108289151570057255, 504993, 1055786, 108220888800087924, 108191773363784449, 1047218, 108194789080136493, 41428, 108233265672585462, 108137184853849065, 549299, 545288, 1023949]"
5323,110246225536625491,"[109903811709101005, 109837361902258706, 1048378, 108131205923482431, 108197064440513954, 108193965114805019, 108220888800087924, 108199325954430766, 108197403740988342, 108198848529951827, 109362100980873598, 391065, 109315716567667515, 108137403731913653, 1066841, 108226686015052291, 582768]"
799,110168847279338922,"[109259622074236683, 109360404927974819, 109245724693635547, 109320685003226748, 109362062622240492, 108220888800087924]"
3570,109501018480799184,"[551784, 10650, 583258, 1024822, 106862593371055771, 581036, 1049854, 109354747770017113, 1197713, 108220888800087924, 108194500797151108, 108199251261311718, 108192890976954518, 1023949, 109247374226759465]"
2894,363154,"[109363947734413931, 543738, 108080225985964573, 109515037453915631, 551784, 109195492470111755, 107413, 13895, 34236, 109252043786856482, 1, 108220888800087924, 1197713, 108131565518147105]"
2927,109960190035720131,[]
8178,110162865023318212,"[1045954, 546771, 109516365309359250, 1052943, 109496072124338255, 1057584, 1075582, 109371394407176898, 108135003806795286, 1077860, 108220888800087924, 108228028418328920, 1029981, 108194035393323672, 108132022676715283, 1077832, 109244754075136162, 1051374, 835901, 108192817874598997, 497271, 108164418283359247, 108219843864084603, 1056054, 109306739133504363, 1047215, 1049320, 576400, 551784, 154544, 1056650, 108237604615662576, 108193029195439611, 545244, 1051325, 549299, 108234154518656049, 834720, 108141048066048270, 109258754451069494]"
971,470710,"[108198374559802294, 7556, 108686685100906342, 108278875503460379, 109878858609562097, 219687, 109313300950366140, 109246567063158286, 109506740411599339, 109259207144483733, 108678048222875064, 109243436863499693, 449871, 107049548544742438, 108193391321283272, 35000, 109257652239591693, 14715, 243307, 490031, 18158, 110233156131411833, 109246199302415148, 108226256966815758, 109362012370149923, 109507342400198166, 413581, 108299780208578416, 344956, 108130375858244497, 108218046328014676, 109254404908680320, 109518849051989345, 109843693952586090, 109502260753916593, 109246670166203753, 109253199563738864, 109253788914180589, 108265691429212665, 848896]"
6687,109997109296501126,"[110306619769926403, 109861104285288139, 110306133004868865, 109343958411141608, 110250642655460191, 109373394978722649, 109336324695835469, 109508746285939730, 109326613993998870, 110217936324055069, 109344477812076583, 109474515299731835, 109853216950865486, 109283755964491217, 109387287658543773, 109323328460816071, 110295097122754530, 109525888191264847, 110148434957678654, 109265186295969075, 110194769581305205, 109332012194693192, 109327177576996138, 415829, 109328003733998522, 8021, 411910, 109621196895166715, 109286193685186529, 109240844642993732, 477127, 449686, 109518616777524954, 413098, 109596290373406343, 418546, 66583, 540538, 37995, 109365693095453654]"
8575,109247119516333033,"[110238730249264731, 109258548579539386, 109956767915664133, 419642, 414737, 8195, 2241, 517434, 109363364391441410, 109368153583207343, 109503102447523769, 109297398986133429, 109525394781644611, 451850, 109207795840385081, 109243375957418441, 109314836985560441, 39269, 1074934, 229953]"
2020,32073,"[110238730249264731, 109854279796893712, 146389, 213403, 109248334904812768, 109520806533016681, 2351, 457739, 108269301093121738, 109504266346813221, 7644, 463759, 109315465761429838, 136447, 109302232924486839, 490846, 448633, 109362050479511333, 109356538798780824, 109501291862643434, 257499, 109515181331334821, 254493, 40868, 109518236073122709, 300893, 108227041045095003, 300567, 21229, 18230, 412291, 35510, 239473, 395546, 269121, 109248529277244657, 41456, 109243400024219007, 489289, 109503102447523769]"
9054,109956450497135672,"[10834, 110238730249264731, 108245939456924990, 110103218157729413, 109529113339744679, 109377522556951154, 110194769581305205, 110115282109996689, 110001456993311686, 110010128841161491, 510714, 40242, 110036108727682279, 110023568395961834, 109999331190638524, 109940461787579804, 109942777545897873, 109929999323333465, 109242221098733356, 109927894933369096, 109892789645174760, 109362005030322850, 109707310143446683, 109603953084536038, 109824759600838221, 109758954579924502, 109809462156698000, 56458, 13037, 109799269427419317, 419924, 109316479264618605, 109540580797075666, 109780138818176231, 39751, 109761362842060308, 1558, 109721911688447071, 109717988988557417, 109320344630090238]"
952,109258494895990438,"[110238730249264731, 32752, 1102795, 418015, 18551, 499645, 463060, 109503803378517284, 156899, 109514608337560327, 109244642882507497, 109292929514346332, 109315465761429838, 412099, 7363, 109240786477804840, 109246216404824007, 558802, 109252176934319186, 109362150750595916, 457115, 27340, 108194759833222031, 27088, 475880, 585099, 415041, 109245950432122595, 109243972988535974, 39207, 109244021000449824, 324708, 13867, 44866, 808827, 146486, 412433, 109243038024550369]"
5359,886264,"[531473, 499685, 474353, 110159156106394611, 109306447791987103, 110260281739299512, 109293088753794868, 428614, 110238730249264731, 109342905710781670, 9246, 109348335124490354, 110241681974468623, 109299837317270044, 109391768272542481, 432513, 109340078770556100, 109940776115345941, 109303611113134983, 109245910623409127, 109303251893150188, 109345076230476740, 109362498016293791, 109246672783893910, 109276968554954501, 109949473715418497, 110196610356348839, 110192471998895979, 110192399298637741, 109378254962846034, 110168684210042156, 110172472013968459, 109521032613939160, 109504351558879098, 108200040721384487, 109735065251410674, 109839022231767777, 109582410920422376, 109276158516300083, 109248953576641503]"
3857,42515,"[110238730249264731, 41428, 109841742112332440, 501698, 409474, 109245444446254730, 109245820275948201, 109325706684051157, 404638, 35703, 109371195937968259, 109501754255963672, 109305614207511210, 109545502799541261, 504993, 109208442152198181, 271440, 109513032930537353, 109512940238834674, 109362192814196840, 109224415414500824, 109242941975966932, 458343, 109350993082178434, 2400]"
5861,106569356531118070,"[110238730249264731, 483461, 109302708529461352, 110031024310876258, 110063106224310919, 37949, 110010128841161491, 38933, 506921, 109839112317536597, 109243987259711947, 19511, 282178, 109258929627988623, 208706, 21564, 37989, 385610, 418015, 3378, 109215564672345722, 410797, 109362050032291159, 417038, 109246398365101717, 109248309655267523, 448633, 109312276857528427, 109354191466740574, 109254544596397641, 109303256623456910, 109243896201415718, 41901, 109350993082178434, 7461, 457739, 501806, 27671, 109326904401571559, 300567]"
3145,108194728726368325,"[23130, 110266162634306901, 232511, 108197364534269819, 13327, 109253075745809751, 110238730249264731, 410317, 109246530404595912, 110192471998895979, 109518302727793789, 109242306384117869, 109312161205291252, 108194428751240116, 107266647162401648, 109241173876812454, 7112, 434244, 109258929627988623, 107263354127538753, 109302708529461352, 7372, 109303690748759310, 15698, 109322080955260878, 11153, 407099, 261953, 231824, 253149, 426521, 480781, 108194608274384853, 108219682285706129, 109249595076541163, 109263533292092991, 109303621650239942, 109328538818160155, 109521031885257913, 109520753173790100]"
3305,110248908432910380,"[110238730249264731, 109755361327679370, 109837654950493926, 488960, 456471, 412906, 109350993082178434, 198650, 409474, 415989]"
3006,110235873713870128,"[110186365892764871, 108262011720829669, 110238730249264731, 109291693145480049, 109256787212025615, 38621, 109244180387846258, 20581, 109292929514346332, 488701, 109258208374085591, 21564, 109970803095558650, 109257361289020492, 110108720741344757, 109207667010852890, 245647, 109297500981599578, 109973122175914539, 484701, 109291563968161841, 109892789645174760, 109832129244111124, 109246331906459330, 98639, 109245894560019544, 109218163943979609, 109247205687350590, 109362284705222913, 108755154564516194, 489289, 109245444446254730, 109243323638699911, 109243768293403916, 995191, 109799290346941759, 35593, 40996, 257003, 109362199590280979]"
7770,110193948553235313,"[110238730249264731, 109263800974336756, 109246435417388489, 284692, 320239, 385610, 109257056851693761, 109245568105268972, 42551, 109364259768232698, 2400, 108199052370473764, 137863, 108194488980309664, 459969, 109259050567021577]"
7438,110243267736605019,"[110238730249264731, 465322, 422398, 237911, 108075132233182342, 109859144033725171, 13037, 109518446807463730, 20564, 13057, 414080, 109251996067972891, 109245820275948201, 583474, 22960, 11872, 257456, 109278191964110096, 411542, 109248959735623514, 224933, 412906, 408341, 108240181602727391, 109293033824287807, 109258153715778437, 10898, 109245709855698985, 15243, 187747, 414862, 425388, 10902, 109302232924486839, 417161, 10877, 109508374503198466, 38032, 108269301093121738, 11307]"
9238,110192908506089827,"[253738, 110238730249264731, 21564, 109373774912342849, 110192471998895979, 31115, 109252944320267262, 503646, 109321732642469995, 35059, 109243184625908674, 518962, 109292929514346332, 109258153715778437, 37087, 41428, 35493, 108199052370473764, 2400, 39313, 13179, 109502260753916593, 478130, 855258, 108280855525446286, 109354069933492315, 109361004216754269, 109501820290719151, 384390, 219543, 11878, 39583, 467257, 109259359529354764, 189884, 564934, 109521116763765062, 108082770648976383, 109243972988535974]"
1056,108291588973200107,"[110238730249264731, 501698, 574173, 1294518, 106708871269587311, 109892789645174760, 447859, 98639, 518962, 333560, 23702, 408760, 109530574836631404, 109362199590280979, 109243323638699911, 37949, 109242725434719677, 109237638243937525, 419530, 15698, 109362026120710171, 109243049923139947, 293603, 109259460742710359, 108197092546215626, 41428]"
3154,110235873713870128,"[110238730249264731, 109982431075717656, 110148364574734096, 110103726548873661, 110023568395961834, 109412479867207335, 109297280241538513, 46779, 109251897460189131, 29256, 407167, 471607, 109407910496988939, 109382531754850828, 109245064282981274, 108079807575117199, 109497679316944767, 109520500303623958, 385610, 109238454469552745, 2135, 109603953084536038, 109293179749227257, 109246323449707526, 109362064826511607, 412906, 496518, 109349347406636963, 109777634497345201, 109366848186977567, 465322, 109412701026870600, 109288075101170190, 109689945053979669, 109677239635589019, 109663265004635171, 1143496, 109395131790398936, 109321996195808512, 109304304394345014]"
3787,517719,"[109860655675869429, 237135, 432482, 110238730249264731, 109803013728017074, 109978048903510387, 109844214182814118, 517434, 109824300580125481, 109824238836218845, 476995, 477685, 109739406212935239, 109421758154895391, 496517, 109752996302741265, 109756433828552098, 109666930025336313, 434614, 35703, 464006, 109739962251554626, 109677239635589019, 109707339638934401, 172075, 109344699443950355, 109688730253918026, 109363573592698090, 109498734179114540, 109365615304226200, 109301383152863290, 46915, 109306466538772434, 109332057888111177, 271606, 109526239095389031, 109328929371102754, 109520783541316046, 528785, 109385989580294146]"
